name,theme-primary,theme-secondary::Health,theme-secondary::Environment,theme-secondary::Education,theme-secondary::Finance,theme-secondary::Society,theme-secondary::Defence,theme-secondary::Transportation,theme-secondary::Location,theme-secondary::Spending data,theme-secondary::Government,theme-secondary::Spending
financial-transactions-data-dfid,Spending,,,,,,,,,,,True
financial-transactions-data-dft,Spending,,,,,,,,,,,
financial-transactions-data-dh,Spending,,,,True,,,,,,True,
financial-transactions-data-doncaster-pct,,,,,,,,,,,,
financial-transactions-data-dudley-pct,Health,,,,True,,,,,,,True
financial-transactions-data-dwmhpt,Health,True,,,,,,,,,,
financial-transactions-data-dwp,Spending,,,,,,,,,,,True
financial-transactions-data-dwp-hse,Spending,,,,,,,,,,,True
financial-transactions-data-ea,Spending,,True,,,,,,,,True,
financial-transactions-data-east-cheshire-nhs-trust,,,,,,,,,,,,
financial-transactions-data-east-lancashire-hospitals-nhs-trust,Health,True,,,True,,,,,,,
financial-transactions-data-east-midlands-ambulance-service-nhs-trust,,,,,,,,,,,,
financial-transactions-data-east-midlands-ambulance-service-nhs-trust10,,,,,,,,,,,,
financial-transactions-data-east-midlands-ambulance-service-nhs-trust-april-2011,,,,,,,,,,,,
financial-transactions-data-east-midlands-ambulance-service-nhs-trust-april-2012,,,,,,,,,,,,
financial-transactions-data-east-midlands-ambulance-service-nhs-trust-april-2013,Health,,,,True,,,,,,,True
financial-transactions-data-east-midlands-ambulance-service-nhs-trust-august-2011,,,,,,,,,,,,
financial-transactions-data-east-midlands-ambulance-service-nhs-trust-dec,Spending,,,,,,,,,,,
financial-transactions-data-east-midlands-ambulance-service-nhs-trust-december-2011,,,,,,,,,,,,
financial-transactions-data-east-midlands-ambulance-service-nhs-trust-december-2012,Health,,,,True,,,,,,,True
financial-transactions-data-east-midlands-ambulance-service-nhs-trust-february-2011,,,,,,,,,,,,
financial-transactions-data-east-midlands-ambulance-service-nhs-trust-february-2012,,,,,,,,,,,,
financial-transactions-data-east-midlands-ambulance-service-nhs-trust-february-2013,Health,,,,,,,,,,,True
financial-transactions-data-east-midlands-ambulance-service-nhs-trust-january-2012,,,,,,,,,,,,
financial-transactions-data-east-midlands-ambulance-service-nhs-trust-january-2013,Spending,True,,,True,,,,,,,
financial-transactions-data-east-midlands-ambulance-service-nhs-trust-july-2011,,,,,,,,,,,,
financial-transactions-data-east-midlands-ambulance-service-nhs-trust-june-2011,,,,,,,,,,,,
financial-transactions-data-east-midlands-ambulance-service-nhs-trust-june-2012,Health,,,,True,,,,,,,
financial-transactions-data-east-midlands-ambulance-service-nhs-trust-march-11,,,,,,,,,,,,
financial-transactions-data-east-midlands-ambulance-service-nhs-trust-march-2012,,,,,,,,,,,,
financial-transactions-data-east-midlands-ambulance-service-nhs-trust-march-2013,Finance,,,,,,,,,,,True
financial-transactions-data-east-midlands-ambulance-service-nhs-trust-may-2011,,,,,,,,,,,,
financial-transactions-data-east-midlands-ambulance-service-nhs-trust-may-2012,,,,,,,,,,,,
financial-transactions-data-east-midlands-ambulance-service-nhs-trust-may-2013,Health,,,,True,,,,,,,True
financial-transactions-data-east-midlands-ambulance-service-nhs-trust-nov,Spending,,,,,,,,,,,
financial-transactions-data-east-midlands-ambulance-service-nhs-trust-november-2011,,,,,,,,,,,,
financial-transactions-data-east-midlands-ambulance-service-nhs-trust-november-2012,Health,True,,,True,,,,,,,True
financial-transactions-data-east-midlands-ambulance-service-nhs-trust-october-2011,,,,,,,,,,,,
financial-transactions-data-east-midlands-ambulance-service-nhs-trust-september,,,,,,,,,,,,
financial-transactions-data-east-sussex-healthcare-nhs-trust,Spending,True,,,,,,,,,,
financial-transactions-data-east-sussex-hospitals-nhs-trust,,,,,,,,,,,,
financial-transactions-data-ecgd,Spending,,,,,,,,,,,
financial-transactions-data-epsom-st-helier-university-hospitals-nhs-trust,Spending,True,,,,,,,,,,True
financial-transactions-data-fco,Spending,,,,,,,,,,,
financial-transactions-data-fera,Spending,,True,,,,,,,,True,
financial-transactions-data-firebuy,,,,,,,,,,,,
financial-transactions-data-food-standards-agency,Health,True,,,,,,,,,True,True
financial-transactions-data-forestry-commission,,,,,,,,,,,,
financial-transactions-data-forestry-commission-oct2010,,,,,,,,,,,,
financial-transactions-data-frimley-park-hospital-nhs-foundation-trust,Health,,,,,,,,,,,
financial-transactions-data-frimley-park-hospital-nhs-foundation-trust-dec-10,,,,,,,,,,,,
financial-transactions-data-frimley-park-hospital-nhs-foundation-trust-feb-11,,,,,,,,,,,,
financial-transactions-data-frimley-park-hospital-nhs-foundation-trust-jan11,,,,,,,,,,,,
financial-transactions-data-frimley-park-hospital-nhs-foundation-trust-march11,,,,,,,,,,,,
financial-transactions-data-frimley-park-hospital-nhs-foundation-trust-nov-10,,,,,,,,,,,,
financial-transactions-data-frimley-park-hospital-nhs-foundation-trust-october,,,,,,,,,,,,
financial-transactions-data-fsc,,,,,,,,,,,,
financial-transactions-data-gambling-commission,,,,,,,,,,,,
financial-transactions-data-gateshead-p-c-t,Spending,True,,,True,,,,,,True,True
financial-transactions-data-general-social-care-council,,,,,,,,,,,,
financial-transactions-data-geo,Spending,,,,,,,,,,,
financial-transactions-data-geo-ehrc,Spending,,,,,,,,,,,
financial-transactions-data-george-eliot-hospital-nhs-trust,,,,,,,,,,,,
financial-transactions-data-george-eliot-hospital-nhs-trust-december-2010,,,,,,,,,,,,
financial-transactions-data-george-eliot-hospital-nhs-trust-november-2010,,,,,,,,,,,,
financial-transactions-data-george-eliot-hospital-nhs-trust-october-2010,,,,,,,,,,,,
financial-transactions-data-gla,Spending,,True,,,,,,,,True,
financial-transactions-data-gos,,,,,,,,,,,,
financial-transactions-data-guys-and-st-thomas-nhs-foundation-trust,,,,,,,,,,,,
financial-transactions-data-hampshire-pct,Finance,,,,True,,,,,,,
financial-transactions-data-hampshire-pct2,,,,,,,,,,,,
financial-transactions-data-hartlepool-primary-care-trust,Spending,,,,,,,,,,,
financial-transactions-data-hartlepool-primary-care-trust-december2010,,,,,,,,,,,,
financial-transactions-data-hartlepool-primary-care-trust-january2011,Spending,,,,,,,,,,,
financial-transactions-data-hartlepool-primary-care-trust-november,,,,,,,,,,,,
financial-transactions-data-hartlepool-primary-care-trust-october2010,,,,,,,,,,,,
financial-transactions-data-health-protection-agency,Health,,,,,,,,,,,True
financial-transactions-data-heart-of-birmingham-teaching-primary-care-trust,Health,,,,,,,,,,,
financial-transactions-data-heart-of-england-nhs-foundation-trust,Spending,,,,,,,,,,,
financial-transactions-data-hefce,Spending,,,True,,,,,,,True,
financial-transactions-data-hereford-hospitals-nhs-trust,,,,,,,,,,,,
financial-transactions-data-herefordshire-primary-care-trust,,,,,,,,,,,,
financial-transactions-data-heywood-middleton-and-rochdale-primary-care-trust,Health,,,,,,,,,,,
financial-transactions-data-hmrc,Spending,,,,True,,,,,,True,
financial-transactions-data-hmt,Spending,,,,,,,,,,,True
financial-transactions-data-ho,Spending,,,,,,,,,,,True
financial-transactions-data-ifr,,,,,,,,,,,,
financial-transactions-data-ifr-dec,,,,,,,,,,,,
financial-transactions-data-ifr-jan,,,,,,,,,,,,
financial-transactions-data-ifr-nov,,,,,,,,,,,,
financial-transactions-data-ifr-oct,,,,,,,,,,,,
financial-transactions-data-imperial-college-healthcare-nhs-trust,,,,,,,,,,,,
financial-transactions-data-ipo,Spending,,,,,,,,,,True,True
financial-transactions-data-ipsa,,,,,,,,,,,,
financial-transactions-data-jic,,,,,,,,,,,,
financial-transactions-data-jic-all,,,,,,,,,,,,
financial-transactions-data-jic-jan,,,,,,,,,,,,
financial-transactions-data-jic-nov,,,,,,,,,,,,
financial-transactions-data-jic-oct,,,,,,,,,,,,
financial-transactions-data-jncc,Spending,,True,,,,,,,,True,
financial-transactions-data-kew,Spending,,True,,,,,,,,True,
financial-transactions-data-kingston-hospital-nhs-trust,,,,,,,,,,,,
financial-transactions-data-kingston-hospital-nhs-trust-may-2011,,,,,,,,,,,,
financial-transactions-data-kingston-pct,,,,,,,,,,,,
financial-transactions-data-kirklees-pct,Spending,,,,,,,,,,,
financial-transactions-data-kirklees-pct-dec-10,,,,,,,,,,,,
financial-transactions-data-lambeth-pct,,,,,,,,,,,,
financial-transactions-data-las,,,,,,,,,,,,
financial-transactions-data-leeds-teaching-hospitals-nhs-trust,,,,,,,,,,,,
financial-transactions-data-leicestershire-partnership-nhs-trust,Spending,,,,True,,,,,,,True
financial-transactions-data-lewisham-pct,,,,,,,,,,,,
financial-transactions-data-lincolnshire-community-health-services-nhs-trust,Health,True,,,,,,,,,,
financial-transactions-data-lincolnshire-community-health-services-nhs-trust-august-to-october,Health,True,,,,,,,,,,
financial-transactions-data-lincolnshire-partnership-foundation-trust,,,,,,,,,,,,
financial-transactions-data-lincolnshire-primary-care-trust,,,,,,,,,,,,
financial-transactions-data-liverpool-community-health-nhs-trust,Health,,,,True,,,,,,,
financial-transactions-data-liverpool-community-health-nhs-trust-december-2010,,,,,,,,,,,,
financial-transactions-data-liverpool-heart-and-chest-hospital-nhs-foundation-trust,,,,,,,,,,,,
financial-transactions-data-liverpool-primary-care-trust,Health,,,,,,,,,,,True
financial-transactions-data-londonambulance,Health,True,,,,,,,,,,
financial-transactions-data-ltgdc,,,,,,,,,,,,
financial-transactions-data-maidstone-tunbridge-wells-nhs-trust,Health,True,,,,,,,,,,
financial-transactions-data-manchester-mental-health-and-social-care-trust,,,,,,,,,,,,
financial-transactions-data-march2011-northern-devon-healthcare-trust,,,,,,,,,,,,
financial-transactions-data-medway-primary-care-trust,,,,,,,,,,,,
financial-transactions-data-mersey-care-nhs-trust,Health,,,,True,,,,,,,
financial-transactions-data-mersey-care-nhs-trust-oct-2010,,,,,,,,,,,,
financial-transactions-data-mhra,,,,,,,,,,,,
financial-transactions-data-mhra-apr-2012,,,,,,,,,,,,
financial-transactions-data-mhra-april-2011,,,,,,,,,,,,
financial-transactions-data-mhra-august-2011,,,,,,,,,,,,
financial-transactions-data-mhra-december-2011,,,,,,,,,,,,
financial-transactions-data-mhra-feb-2012,,,,,,,,,,,,
financial-transactions-data-mhra-february-2011,,,,,,,,,,,,
financial-transactions-data-mhra-january-2012,,,,,,,,,,,,
financial-transactions-data-mhra-july-2011,,,,,,,,,,,,
financial-transactions-data-mhra-july-2012,Spending,,,,,,,,,,,
financial-transactions-data-mhra-june-2011,,,,,,,,,,,,
financial-transactions-data-mhra-june-2012,Health,True,,,,,,,,,,
financial-transactions-data-mhra-mar-2012,,,,,,,,,,,,
financial-transactions-data-mhra-march-2011,,,,,,,,,,,,
financial-transactions-data-mhra-may-2011,,,,,,,,,,,,
financial-transactions-data-mhra-november-2011,,,,,,,,,,,,
financial-transactions-data-mhra-october-2011,,,,,,,,,,,,
financial-transactions-data-mhra-september-2011,,,,,,,,,,,,
financial-transactions-data-middlesbrough-primary-care-trust,Spending,,,,,,,,,,,
financial-transactions-data-middlesbrough-primary-care-trust-december2010,Spending,,,,,,,,,,,
financial-transactions-data-middlesbrough-primary-care-trust-january2011,Spending,,,,,,,,,,,
financial-transactions-data-middlesbrough-primary-care-trust-november,Spending,,,,,,,,,,,
financial-transactions-data-middlesbrough-primary-care-trust-october2010,Spending,,,,,,,,,,,
financial-transactions-data-milton-keynes-hospital-nhs-foundation-trust,Health,True,,,,,,,,,,
financial-transactions-data-milton-keynes-pct,,,,,,,,,,,,
financial-transactions-data-milton-keynes-primary-care-trust,,,,,,,,,,,,
financial-transactions-data-mmo,Spending,,True,,,,,,,,True,
financial-transactions-data-mod,,,,,True,,,,,,True,True
financial-transactions-data-moj,Spending,,,,,,,,,,,True
financial-transactions-data-moj-albs,Spending,,,,,,,,,,,True
financial-transactions-data-moj-noms,Spending,,,,,True,,,,,,True
financial-transactions-data-moj-probation-trusts,Spending,,,,,True,,,,,,
financial-transactions-data-monitor,Spending,,,,,,,,,,,
financial-transactions-data-mosi,,,,,,,,,,,,
financial-transactions-data-national-lottery-commission,,,,,,,,,,,,
financial-transactions-data-national-measurement-office,Finance,,,,True,,,,,,,
financial-transactions-data-national-patient-safety-agency,,,,,,,,,,,,
financial-transactions-data-natural-england,Spending,,True,,,,,,,,True,
financial-transactions-data-natural-environment-research-council,,,,,,,,,,,,
financial-transactions-data-ndht,Health,,,,,,,,,,,
financial-transactions-data-ndht-january-2013,Health,,,,,,,,,,,
financial-transactions-data-ndht-novmeber-2012,Health,,,,,,,,,,,
financial-transactions-data-ndht-oct12,Health,True,,,,,,,,,,
financial-transactions-data-ndht-sep-12,Health,,,,,,,,,,,
financial-transactions-data-nelctp,Health,,,,,,,,,,,
financial-transactions-data-newcastle-pct,Health,,,,,,,,,,,
financial-transactions-data-newham_pct,,,,,,,,,,,,
financial-transactions-data-newham_pct_from_april_2010,Finance,True,,,,,,,,,True,True
financial-transactions-data-newham-university-hospital-nhs-trust,,,,,,,,,,,,
financial-transactions-data-newham-university-hospital-nhs-trust-april-2010,,,,,,,,,,,,
financial-transactions-data-newham-university-hospital-nhs-trust-april-2011,,,,,,,,,,,,
financial-transactions-data-newham-university-hospital-nhs-trust-august-2010,,,,,,,,,,,,
financial-transactions-data-newham-university-hospital-nhs-trust-february-2011,,,,,,,,,,,,
financial-transactions-data-newham-university-hospital-nhs-trust-january-2011,,,,,,,,,,,,
financial-transactions-data-newham-university-hospital-nhs-trust-july-2010,,,,,,,,,,,,
financial-transactions-data-newham-university-hospital-nhs-trust-june-2010,,,,,,,,,,,,
financial-transactions-data-newham-university-hospital-nhs-trust-june-2011,,,,,,,,,,,,
financial-transactions-data-newham-university-hospital-nhs-trust-june-2011a,,,,,,,,,,,,
financial-transactions-data-newham-university-hospital-nhs-trust-june-2011b,,,,,,,,,,,,
financial-transactions-data-newham-university-hospital-nhs-trust-june-2011-new,,,,,,,,,,,,
financial-transactions-data-newham-university-hospital-nhs-trust-march-2011,,,,,,,,,,,,
financial-transactions-data-newham-university-hospital-nhs-trust-may-2010,,,,,,,,,,,,
financial-transactions-data-newham-university-hospital-nhs-trust-may-2011,,,,,,,,,,,,
financial-transactions-data-newham-university-hospital-nhs-trust-new-june-2011,,,,,,,,,,,,
financial-transactions-data-newham-university-hospital-nhs-trust-november-2010,,,,,,,,,,,,
financial-transactions-data-newham-university-hospital-nhs-trust-october-2010,,,,,,,,,,,,
financial-transactions-data-newham-university-hospital-nhs-trust-september-2010,,,,,,,,,,,,
financial-transactions-data-nfc,Spending,,True,,,,,,,,True,
financial-transactions-data-nhs-ashton-leigh-and-wigan,Health,,,True,,,,,,,,
financial-transactions-data-nhs-ashton-leigh-and-wigan-may-2010,,,,,,,,,,,,
financial-transactions-data-nhs-bassetlaw,,,,,,,,,,,,
financial-transactions-data-nhs-blackpool,,,,,,,,,,,,
financial-transactions-data-nhs-blood-and-transplant,Health,,,,,,,,,,,
financial-transactions-data-nhs-bolton,,,,,,,,,,,,
financial-transactions-data-nhs_bournemouth_and_poole,Health,True,,,,,,,,,,
financial-transactions-data-nhs-bradford-and-airedale,Spending,True,,,,,,,,,,
financial-transactions-data-nhsbsa,Health,,,,,,,,,,,
financial-transactions-data-nhsbsa-gpc-payments-with-a-value-of-over-500,Health,,,,,,,,,,,
financial-transactions-data-nhs-bury,Health,True,,,True,,,,,,,
financial-transactions-data-nhs-central-lancashire,Spending,,,,,,,,,,,
financial-transactions-data-nhs-central-lancashire-1011,,,,,,,,,,,,
financial-transactions-data-nhs-central-lancashire-november,,,,,,,,,,,,
financial-transactions-data-nhs-cornwall-and-isles-of-scilly,,,,,,,,,,,,
financial-transactions-data-nhs-coventry,,,,,,,,,,,,
financial-transactions-data-nhs-derby-city,Health,,,,,,,,,,,True
financial-transactions-data-nhs-derbyshire-county,Health,True,,,,,,,,,,
financial-transactions-data-nhs-devon,Health,,,,,,,,,,,
financial-transactions-data-nhs-east-lancashire,Spending,True,,,,,,,,,,
financial-transactions-data-nhseastofengland_1,,,,,,,,,,,,
financial-transactions-data-nhs-east-riding-yorkshire,,,,,,,,,,,,
financial-transactions-data-nhs-east-riding-yorkshire-pct,Health,,,,,,,,,,,
financial-transactions-data-nhs-hammersmith-and-fulham,,,,,,,,,,,,
financial-transactions-data-nhs-harrow,,,,,,,,,,,,
financial-transactions-data-nhs-havering,,,,,,,,,,,,
financial-transactions-data-nhs-hillingdon,Spending,,,,,,,,,,,
financial-transactions-data-nhs-hull,Health,True,,,,,,,,,,
financial-transactions-data-nhs-hull-oct-2010,,,,,,,,,,,,
financial-transactions-data-nhs-institute-for-innovation-and-improvement,,,,,,,,,,,,
financial-transactions-data-nhs-institute-for-innovation-and-improvement-april-2011,,,,,,,,,,,,
financial-transactions-data-nhs-institute-for-innovation-and-improvement-february-2011,Health,True,True,True,True,True,,True,,,True,True
financial-transactions-data-nhs-institute-for-innovation-and-improvement-january-2011,,,,,,,,,,,,
financial-transactions-data-nhs-institute-for-innovation-and-improvement-march-11,,,,,,,,,,,,
financial-transactions-data-nhs-institute-for-innovation-and-improvement-may-2011,,,,,,,,,,,,
financial-transactions-data-nhsla,,,,,,,,,,,,
financial-transactions-data-nhs-leicester-city,,,,,,,,,,,,
financial-transactions-data-nhslondon,Health,True,,,,,,,,,True,True
financial-transactions-data-nhs-north-lincolnshire,,,,,,,,,,,,
financial-transactions-data-nhs-northwest,Health,,,,,,,,,,,
financial-transactions-data-nhs-onelcs-part-of-nhs-havering,,,,,,,,,,,,
financial-transactions-data-nhs-redbridge,,,,,,,,,,,,
financial-transactions-data-nhs-south-east-coast,Health,,,,,,,,,,,
financial-transactions-data-nhs-surrey,,,,,,,,,,,,
financial-transactions-data-nhs-trafford,,,,,,,,,,,,
financial-transactions-data-nhs-walsall,Health,,,,True,,,,,,,True
financial-transactions-data-nhs-walsall-april-2010,,,,,,,,,,,,
financial-transactions-data-nhs-walsall-october-2010,,,,,,,,,,,,
financial-transactions-data-nhs-wandsworth,,,,,,,,,,,,
financial-transactions-data-nhs-western-cheshire,Health,,,,True,,,,,,,
financial-transactions-data-nhs-west-sussex,,,,,,,,,,,,
financial-transactions-data-nhs-west-sussex-1,Health,,,,True,,,,,,,
financial-transactions-data-nhs-wiltshire,,,,,,,,,,,,
financial-transactions-data-nhs-wiltshire-0311,,,,,,,,,,,,
financial-transactions-data-nhs-wirral,Spending,,,,,,,,,,,
financial-transactions-data-nhs-wirral1010,Spending,,,,,,,,,,,
financial-transactions-data-nhs-wirral1110,,,,,,,,,,,,
financial-transactions-data-nhs-wirral3,,,,,,,,,,,,
financial-transactions-data-nhs-wirral321,,,,,,,,,,,,
financial-transactions-data-nhs-wirral-may-2012,,,,,,,,,,,,
financial-transactions-data-nhs-yorkshire-and-the-humber,,,,,,,,,,,,
financial-transactions-data-nice,Spending,,,,,,,,,,True,
financial-transactions-data-nio,,,,,,,,,,,,
financial-transactions-data-norfolk-and-waveney-mental-health-nhs-foundation-trust,Health,,,,,,,,,,,
